x,y
8.329826E7,0.001223699169823944
8.7682376E7,0.010035343797896295
9.229724E7,0.031559840576095656
9.715499E7,0.04812970787909761
1.0226842E8,0.06218828860466281
1.0765097E8,0.07572549941103164
1.1331681E8,0.08533157502700858
1.19280856E8,0.09180283176057642
1.255588E8,0.09675317659811898
1.3216716E8,0.09725353450444199
1.3912333E8,0.09320630191247498
1.4644562E8,0.08491205750664006
1.5415328E8,0.07043599339917353
1.6226661E8,0.048514088872096385
1.7080696E8,0.017796201067906664
1.797968E8,0.02513001736584766
1.8925979E8,0.04100811856485938
1.9922083E8,0.05162513314073884
2.0970614E8,0.05866710688295521
2.2074331E8,0.059075720651437645
2.3236139E8,0.05215906062343338
2.4459094E8,0.03832347583940197
2.5746416E8,0.012718834315719185
2.710149E8,0.02545876702566677
2.8527885E8,0.03850701124508006
3.0029354E8,0.04422477570120975
3.1609846E8,0.04083035107529241
3.3273523E8,0.027553054048598303
3.502476E8,0.014332351203782592
3.686817E8,0.02996159610339155
3.88086E8,0.03600723481508436
4.085116E8,0.030313177736586913
4.3001222E8,0.011510089304845594
4.5264445E8,0.024798803655595503
4.7646784E8,0.030482311442693977
5.015451E8,0.02240898533761448
5.279422E8,0.01574528490735734
5.5572864E8,0.026364562112296465
5.8497754E8,0.021486116394593684
6.157658E8,0.01544169954351248
6.481746E8,0.024212203498642518
6.82289E8,0.014378640488999783
7.18199E8,0.020152815278521665
7.559989E8,0.01834146817945243
7.9578835E8,0.01620700288361186
8.3767194E8,0.01838936556087828
8.8175994E8,0.01546612925576371
9.281684E8,0.016438901377092918
9.770194E8,0.01674161518197214
1.0284415E9,0.01193709490290466
1.08257E9,0.017079069643667913
1.1395474E9,0.013274618229711623
1.1995236E9,0.011608386539773858
1.2626564E9,0.015266600667788012
1.3291119E9,0.014656704117741712
1.3990652E9,0.012220476765550296
1.4727003E9,0.009282647866264501
1.5502108E9,0.009629712219692799
1.6318008E9,0.010429007003627975
1.7176851E9,0.01053133741869178
1.8080896E9,0.009572543855993052
1.9032522E9,0.008773551945443556
2.0034234E9,0.010535094755025292
2.1088667E9,0.011980652382803086
2.2198597E9,0.011385517126806213
2.3366945E9,0.00879113349878598
2.4596785E9,0.011419684620160379
2.5891354E9,0.008640826428024027
2.7254057E9,0.011045975184272609
2.868848E9,0.00970942374653778
3.0198403E9,0.008628493724785616
3.1787791E9,0.009704596454834057
3.3460833E9,0.009888486469312304
3.5221932E9,0.009600275232505416
3.7075717E9,0.00867199897510835
3.9027072E9,0.00895913455998612
4.108113E9,0.00962370393996555
4.3243295E9,0.008276946786131896
4.551926E9,0.009267339025658945
4.791501E9,0.009240341404149829
5.0436854E9,0.009042553403706207
5.3091425E9,0.009017479094283134
5.588571E9,0.008790624944285766
5.8827064E9,0.008081835831215743
6.1923226E9,0.008574450020829797
6.5182346E9,0.008585457168364135
6.8612997E9,0.008442245491606258
7.222421E9,0.008355017826868351
7.6025487E9,0.007609412399366924
8.002683E9,0.008127161734176831
8.4238766E9,0.00804811929002055
8.867239E9,0.007939021454469217
9.333936E9,0.007434065852114769
9.825196E9,0.007667599862138982
1.0342312E10,0.0075860459285449055
1.0886645E10,0.007190515821883706
1.1459626E10,0.007411486999584759
1.2062764E10,0.007321888687222589
1.2697646E10,0.006995021067068424
1.3365943E10,0.007063194146387144
1.4069414E10,0.006909426497024458
1.4809909E10,0.006884830895681755
1.5589378E10,0.006771146227474265
1.6409871E10,0.006552860042465455
1.7273549E10,0.0064420420022824575
1.8182683E10,0.006415649471209356
1.9139666E10,0.006300787772716289
2.0147018E10,0.00612505014018527
2.1207388E10,0.00602922116774158
2.2323567E10,0.005893363322950911
2.3498492E10,0.005691095234482361
2.4735255E10,0.005595153967833026
2.603711E10,0.005462330352651206
2.7407485E10,0.005283100411868069
2.8849983E10,0.005121129004670474
3.0368403E10,0.0049895481948323975
3.196674E10,0.004770259911258768
3.3649201E10,0.004659175511208746
3.5420213E10,0.00445149474226296
3.7284434E10,0.004312032769442843
3.9246774E10,0.004122479460672197
4.1312395E10,0.003935092798729943
4.3486732E10,0.0037712671315697256
4.5775507E10,0.0035912606093278475
4.8184746E10,0.0034163583435734245
5.0720784E10,0.003231183920609386
5.33903E10,0.0030801903595808417
5.6200315E10,0.002944758948875501
5.9158225E10,0.002797097029609648
6.2271816E10,0.0026529461375027525
6.554928E10,0.0025148568139805824
6.899924E10,0.0023842707898796894
7.263078E10,0.0022587803860753086
7.645345E10,0.0021189084728446862
8.047732E10,0.0020081430512948533
8.471297E10,0.001893965222641251
8.917155E10,0.0017804113852928215
9.386479E10,0.0017067125662652192
9.880504E10,0.0016276618839687399
1.04005304E11,0.0015525929437511655
1.0947927E11,0.0014977465374582304
1.15241345E11,0.001455518532361264
1.2130668E11,0.0014008569783082667
1.2769124E11,0.001351250139695285
1.3441184E11,0.001299039809890993
1.4148615E11,0.0012426205789720435
1.4893279E11,0.0011852811782398385
1.5677135E11,0.0011342511701897837
1.6502248E11,0.0010742124719606758
1.7370789E11,0.0010306764283145226
1.828504E11,9.824301918618054E-4
1.924741E11,9.377386155793411E-4
2.0260431E11,8.891054266213267E-4
2.1326771E11,8.490560656217005E-4
2.2449232E11,7.998196174431525E-4
2.3630771E11,7.414210618486955E-4
2.4874497E11,6.731063911300975E-4
2.6183682E11,6.101737126734707E-4
2.756177E11,6.017948605568694E-4
2.901239E11,6.00929434909493E-4
3.053936E11,5.779527322575835E-4
3.2146696E11,5.449641299270314E-4
3.383863E11,5.178823937311011E-4
3.561961E11,4.948548514679309E-4
3.7494325E11,4.795217889845074E-4
3.9467713E11,4.5681615667822505E-4
4.154496E11,4.3143451584591147E-4
4.373154E11,3.991660732964086E-4
4.60332E11,3.9543628967557204E-4
4.8456E11,3.751921515103627E-4
5.1006318E11,3.261135374155601E-4
5.3690863E11,3.3342735987083497E-4
5.65167E11,3.288410878573702E-4
5.949126E11,2.780356321519824E-4
6.262238E11,2.812676812694457E-4
6.59183E11,2.770656723604861E-4
6.938768E11,2.5095435035347156E-4
7.303967E11,2.5826894380863045E-4
7.688386E11,2.3258069928449405E-4
8.093038E11,2.3670045444601043E-4
8.518987E11,2.1296380140806202E-4
8.967355E11,2.1786721623563916E-4
9.439321E11,1.9828031809458377E-4
9.936128E11,2.0067635737490745E-4
1.0459082E12,1.7557088071876504E-4
1.100956E12,1.880399686929825E-4
1.1589011E12,1.7978727505103112E-4
1.219896E12,1.6096939812193322E-4
1.2841011E12,1.3049895425152878E-4
1.3516854E12,1.3993215806675175E-4
1.4228267E12,1.3564023718762E-4
1.4977123E12,1.339360590480327E-4
1.9969498E12,1.0136402933729196E-4
2.6625998E12,6.945609432601406E-5
3.5501328E12,4.0703159213294126E-5
4.7335106E12,2.17479777969474E-5
6.3113475E12,2.9726447628062704E-6
